lieu_résidence
http://www.wikidata.org/entity/Q176
http://www.wikidata.org/entity/Q2874119
http://www.wikidata.org/entity/Q84170
http://www.wikidata.org/entity/Q139497
http://www.wikidata.org/entity/Q141748
http://www.wikidata.org/entity/Q141810
http://www.wikidata.org/entity/Q2304022
http://www.wikidata.org/entity/Q764294
http://www.wikidata.org/entity/Q1122368
http://www.wikidata.org/entity/Q1124109
http://www.wikidata.org/entity/Q1348763
http://www.wikidata.org/entity/Q151559
http://www.wikidata.org/entity/Q222948
http://www.wikidata.org/entity/Q321529
http://www.wikidata.org/entity/Q615914
http://www.wikidata.org/entity/Q680780
http://www.wikidata.org/entity/Q16674321
http://www.wikidata.org/entity/Q3260598
http://www.wikidata.org/entity/Q3280324
http://www.wikidata.org/entity/Q3447552
http://www.wikidata.org/entity/Q3461797
http://www.wikidata.org/entity/Q3462731
http://www.wikidata.org/entity/Q3463340
http://www.wikidata.org/entity/Q3464364
http://www.wikidata.org/entity/Q3576020
http://www.wikidata.org/entity/Q3450058
http://www.wikidata.org/entity/Q140479111
http://www.wikidata.org/entity/Q3041779
http://www.wikidata.org/entity/Q3219746
http://www.wikidata.org/entity/Q3559342
http://www.wikidata.org/entity/Q141844
http://www.wikidata.org/entity/Q141804
http://www.wikidata.org/entity/Q141980
http://www.wikidata.org/entity/Q63242452
http://www.wikidata.org/entity/Q44012
http://www.wikidata.org/entity/Q139229
http://www.wikidata.org/entity/Q979922
http://www.wikidata.org/entity/Q26736692
http://www.wikidata.org/entity/Q340
http://www.wikidata.org/entity/Q138841
http://www.wikidata.org/entity/Q138997
http://www.wikidata.org/entity/Q139104
http://www.wikidata.org/entity/Q139109
http://www.wikidata.org/entity/Q139398
http://www.wikidata.org/entity/Q139427
http://www.wikidata.org/entity/Q139437
http://www.wikidata.org/entity/Q139474
http://www.wikidata.org/entity/Q139503
http://www.wikidata.org/entity/Q139568
http://www.wikidata.org/entity/Q141406
http://www.wikidata.org/entity/Q141445
http://www.wikidata.org/entity/Q141505
http://www.wikidata.org/entity/Q141522
http://www.wikidata.org/entity/Q141590
http://www.wikidata.org/entity/Q141711
http://www.wikidata.org/entity/Q141924
http://www.wikidata.org/entity/Q141943
http://www.wikidata.org/entity/Q141963
http://www.wikidata.org/entity/Q142017
http://www.wikidata.org/entity/Q142035
http://www.wikidata.org/entity/Q142064
http://www.wikidata.org/entity/Q142069
http://www.wikidata.org/entity/Q142087
http://www.wikidata.org/entity/Q142092
http://www.wikidata.org/entity/Q142170
http://www.wikidata.org/entity/Q142271
http://www.wikidata.org/entity/Q142306
http://www.wikidata.org/entity/Q142333
http://www.wikidata.org/entity/Q142391
http://www.wikidata.org/entity/Q729382
http://www.wikidata.org/entity/Q201141
http://www.wikidata.org/entity/Q141430
http://www.wikidata.org/entity/Q141918
http://www.wikidata.org/entity/Q142279
http://www.wikidata.org/entity/Q1074865
http://www.wikidata.org/entity/Q139208
http://www.wikidata.org/entity/Q139473
http://www.wikidata.org/entity/Q2773006
http://www.wikidata.org/entity/Q141921
http://www.wikidata.org/entity/Q141595
http://www.wikidata.org/entity/Q1628888
http://www.wikidata.org/entity/Q1629121
http://www.wikidata.org/entity/Q1629887
http://www.wikidata.org/entity/Q1714436
http://www.wikidata.org/entity/Q1810072
http://www.wikidata.org/entity/Q2042095
http://www.wikidata.org/entity/Q2117999
http://www.wikidata.org/entity/Q3145340
http://www.wikidata.org/entity/Q247123
http://www.wikidata.org/entity/Q518076
http://www.wikidata.org/entity/Q551476
http://www.wikidata.org/entity/Q617452
http://www.wikidata.org/entity/Q1325316
http://www.wikidata.org/entity/Q1474128
http://www.wikidata.org/entity/Q3450223
http://www.wikidata.org/entity/Q141652
http://www.wikidata.org/entity/Q2902028
http://www.wikidata.org/entity/Q3462113
http://www.wikidata.org/entity/Q3462458
http://www.wikidata.org/entity/Q2936979
http://www.wikidata.org/entity/Q3393527
http://www.wikidata.org/entity/Q3481603
http://www.wikidata.org/entity/Q3343468
http://www.wikidata.org/entity/Q17354502
http://www.wikidata.org/entity/Q2874904
http://www.wikidata.org/entity/Q2995979
http://www.wikidata.org/entity/Q3297802
http://www.wikidata.org/entity/Q28660563
http://www.wikidata.org/entity/Q952269
http://www.wikidata.org/entity/Q959858
http://www.wikidata.org/entity/Q2593109
http://www.wikidata.org/entity/Q2963416
http://www.wikidata.org/entity/Q3433608
http://www.wikidata.org/entity/Q3462426
http://www.wikidata.org/entity/Q3559119
http://www.wikidata.org/entity/Q123385053
http://www.wikidata.org/entity/Q139714
http://www.wikidata.org/entity/Q141658
http://www.wikidata.org/entity/Q141777
http://www.wikidata.org/entity/Q141973
http://www.wikidata.org/entity/Q142020
http://www.wikidata.org/entity/Q142044
http://www.wikidata.org/entity/Q142325
http://www.wikidata.org/entity/Q424379
http://www.wikidata.org/entity/Q543704
http://www.wikidata.org/entity/Q771284
http://www.wikidata.org/entity/Q957746
http://www.wikidata.org/entity/Q1945995
http://www.wikidata.org/entity/Q2020479
http://www.wikidata.org/entity/Q2362715
http://www.wikidata.org/entity/Q2908907
http://www.wikidata.org/entity/Q3214604
http://www.wikidata.org/entity/Q3322882
http://www.wikidata.org/entity/Q3356519
http://www.wikidata.org/entity/Q3391043
http://www.wikidata.org/entity/Q3462822
http://www.wikidata.org/entity/Q3463019
http://www.wikidata.org/entity/Q3463040
http://www.wikidata.org/entity/Q3463070
http://www.wikidata.org/entity/Q3463295
http://www.wikidata.org/entity/Q3464146
http://www.wikidata.org/entity/Q3553372
http://www.wikidata.org/entity/Q139422
http://www.wikidata.org/entity/Q139694
http://www.wikidata.org/entity/Q141565
http://www.wikidata.org/entity/Q141599
http://www.wikidata.org/entity/Q141639
http://www.wikidata.org/entity/Q141645
http://www.wikidata.org/entity/Q141717
http://www.wikidata.org/entity/Q141946
http://www.wikidata.org/entity/Q141977
http://www.wikidata.org/entity/Q141995
http://www.wikidata.org/entity/Q142004
http://www.wikidata.org/entity/Q142097
http://www.wikidata.org/entity/Q142131
http://www.wikidata.org/entity/Q142151
http://www.wikidata.org/entity/Q142243
http://www.wikidata.org/entity/Q142320
http://www.wikidata.org/entity/Q142375
http://www.wikidata.org/entity/Q142430
http://www.wikidata.org/entity/Q142490
http://www.wikidata.org/entity/Q431487
http://www.wikidata.org/entity/Q985593
http://www.wikidata.org/entity/Q1622236
http://www.wikidata.org/entity/Q1802718
http://www.wikidata.org/entity/Q2825345
http://www.wikidata.org/entity/Q2866424
http://www.wikidata.org/entity/Q2979001
http://www.wikidata.org/entity/Q3128316
http://www.wikidata.org/entity/Q3197275
http://www.wikidata.org/entity/Q3212568
http://www.wikidata.org/entity/Q3214587
http://www.wikidata.org/entity/Q3259671
http://www.wikidata.org/entity/Q3304955
http://www.wikidata.org/entity/Q3321620
http://www.wikidata.org/entity/Q3355910
http://www.wikidata.org/entity/Q3461751
http://www.wikidata.org/entity/Q3461925
http://www.wikidata.org/entity/Q3462140
http://www.wikidata.org/entity/Q3462169
http://www.wikidata.org/entity/Q3462421
http://www.wikidata.org/entity/Q3462457
http://www.wikidata.org/entity/Q3462527
http://www.wikidata.org/entity/Q3463479
http://www.wikidata.org/entity/Q3464192
http://www.wikidata.org/entity/Q3464218
http://www.wikidata.org/entity/Q3464257
http://www.wikidata.org/entity/Q3464270
http://www.wikidata.org/entity/Q3464308
http://www.wikidata.org/entity/Q3464325
http://www.wikidata.org/entity/Q3499627
http://www.wikidata.org/entity/Q3567038
http://www.wikidata.org/entity/Q139046
http://www.wikidata.org/entity/Q139654
http://www.wikidata.org/entity/Q141410
http://www.wikidata.org/entity/Q141699
http://www.wikidata.org/entity/Q141731
http://www.wikidata.org/entity/Q141743
http://www.wikidata.org/entity/Q141760
http://www.wikidata.org/entity/Q141783
http://www.wikidata.org/entity/Q141881
http://www.wikidata.org/entity/Q141940
http://www.wikidata.org/entity/Q141954
http://www.wikidata.org/entity/Q142039
http://www.wikidata.org/entity/Q142053
http://www.wikidata.org/entity/Q142072
http://www.wikidata.org/entity/Q142107
http://www.wikidata.org/entity/Q142229
http://www.wikidata.org/entity/Q142250
http://www.wikidata.org/entity/Q142397
http://www.wikidata.org/entity/Q142421
http://www.wikidata.org/entity/Q142436
http://www.wikidata.org/entity/Q142521
http://www.wikidata.org/entity/Q142560
http://www.wikidata.org/entity/Q143227
http://www.wikidata.org/entity/Q143360
http://www.wikidata.org/entity/Q386365
http://www.wikidata.org/entity/Q509329
http://www.wikidata.org/entity/Q784424
http://www.wikidata.org/entity/Q985588
http://www.wikidata.org/entity/Q2082493
http://www.wikidata.org/entity/Q2094132
http://www.wikidata.org/entity/Q2339439
http://www.wikidata.org/entity/Q2940884
http://www.wikidata.org/entity/Q2957720
http://www.wikidata.org/entity/Q3087431
http://www.wikidata.org/entity/Q3192630
http://www.wikidata.org/entity/Q3285492
http://www.wikidata.org/entity/Q3393500
http://www.wikidata.org/entity/Q3393511
http://www.wikidata.org/entity/Q3461694
http://www.wikidata.org/entity/Q3461702
http://www.wikidata.org/entity/Q3461785
http://www.wikidata.org/entity/Q3461803
http://www.wikidata.org/entity/Q3461900
http://www.wikidata.org/entity/Q3462103
http://www.wikidata.org/entity/Q3462344
http://www.wikidata.org/entity/Q3462360
http://www.wikidata.org/entity/Q3462609
http://www.wikidata.org/entity/Q3462942
http://www.wikidata.org/entity/Q3463072
http://www.wikidata.org/entity/Q3463125
http://www.wikidata.org/entity/Q3463473
http://www.wikidata.org/entity/Q3464162
http://www.wikidata.org/entity/Q3464246
http://www.wikidata.org/entity/Q3464281
http://www.wikidata.org/entity/Q3464313
http://www.wikidata.org/entity/Q3566535
http://www.wikidata.org/entity/Q3566580
http://www.wikidata.org/entity/Q3571405
http://www.wikidata.org/entity/Q141558
http://www.wikidata.org/entity/Q141937
http://www.wikidata.org/entity/Q141960
http://www.wikidata.org/entity/Q142379
http://www.wikidata.org/entity/Q142451
http://www.wikidata.org/entity/Q379188
http://www.wikidata.org/entity/Q677206
http://www.wikidata.org/entity/Q948364
http://www.wikidata.org/entity/Q1001007
http://www.wikidata.org/entity/Q1103923
http://www.wikidata.org/entity/Q1579913
http://www.wikidata.org/entity/Q2855336
http://www.wikidata.org/entity/Q2929753
http://www.wikidata.org/entity/Q2936634
http://www.wikidata.org/entity/Q3041482
http://www.wikidata.org/entity/Q3202121
http://www.wikidata.org/entity/Q3214677
http://www.wikidata.org/entity/Q3236497
http://www.wikidata.org/entity/Q3345150
http://www.wikidata.org/entity/Q3377323
http://www.wikidata.org/entity/Q3393534
http://www.wikidata.org/entity/Q3433574
http://www.wikidata.org/entity/Q3461880
http://www.wikidata.org/entity/Q3462008
http://www.wikidata.org/entity/Q3462046
http://www.wikidata.org/entity/Q3462193
http://www.wikidata.org/entity/Q3462423
http://www.wikidata.org/entity/Q3463150
http://www.wikidata.org/entity/Q139190
http://www.wikidata.org/entity/Q142029
http://www.wikidata.org/entity/Q142190
http://www.wikidata.org/entity/Q326413
http://www.wikidata.org/entity/Q1014394
http://www.wikidata.org/entity/Q2879414
http://www.wikidata.org/entity/Q3462465
http://www.wikidata.org/entity/Q3463156
http://www.wikidata.org/entity/Q3463270
http://www.wikidata.org/entity/Q3463458
http://www.wikidata.org/entity/Q128172
http://www.wikidata.org/entity/Q142024
http://www.wikidata.org/entity/Q142475
http://www.wikidata.org/entity/Q673116
http://www.wikidata.org/entity/Q2936630
http://www.wikidata.org/entity/Q2962228
http://www.wikidata.org/entity/Q3001948
http://www.wikidata.org/entity/Q3201975
http://www.wikidata.org/entity/Q3462540
http://www.wikidata.org/entity/Q3462701
http://www.wikidata.org/entity/Q3463229
